"ID_Orig"	"Family"	"Merged.ID"	"Class"	"Source"	"Description"
"baca"	"NP_347599"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_316450"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002890644"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001422387"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001187667"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_997055"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002929946"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"NP_518822"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_302125"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001632066"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"NP_880590"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_894098"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001563294"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_349555"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_080399"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"EAS48788"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001906372"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_453937"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"NP_764009"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_157958"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001395695"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002872389"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001797193"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002479998"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_523088"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_584847"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"NP_755678"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"EEQ96502"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_264987"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_698526"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001308137"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"CAJ93947"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_001696597"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_260220"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_746446"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002552549"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_254125"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baca"	"YP_002886367"	"Other_ARG"	"baca"	"ARDB"	"\"Undecaprenyl pyrophosphate phosphatase, which consists in the sequestration of Undecaprenyl pyrophosphate. \""
"baeR"	"baeR_0"	"Gene_Modulating_Antibiotic_Efflux"	"Gene_Modulating_Antibiotic_Efflux"	"WUSTL"	"baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]"
"baeR"	"baeR_2"	"Gene_Modulating_Antibiotic_Efflux"	"Gene_Modulating_Antibiotic_Efflux"	"WUSTL"	"baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]"
"baeS"	"baeS_1"	"Gene_Modulating_Antibiotic_Efflux"	"Gene_Modulating_Antibiotic_Efflux"	"WUSTL"	"baeS: subunit of gene modulating antibiotic efflux [ARO:3000829]"
"bcr"	"YP_001373621"	"ABC_Antibiotic_Efflux"	"bcr"	"ARDB"	"\"ABC transporter system, bacitracin efflux pump. \""
"bcr"	"P42334"	"ABC_Antibiotic_Efflux"	"bcr"	"ARDB"	"\"ABC transporter system, bacitracin efflux pump. \""
"bcr"	"AAD21213"	"ABC_Antibiotic_Efflux"	"bcr"	"ARDB"	"\"ABC transporter system, bacitracin efflux pump. \""
"bcr"	"YP_001096294"	"ABC_Antibiotic_Efflux"	"bcr"	"ARDB"	"\"ABC transporter system, bacitracin efflux pump. \""
"bcr_mfs"	"YP_002413233"	"MFS_Antibiotic_Efflux"	"bcr_mfs"	"ARDB"	NA
"bcr_mfs"	"YP_001177494"	"MFS_Antibiotic_Efflux"	"bcr_mfs"	"ARDB"	NA
"bcr_mfs"	"YP_001437159"	"MFS_Antibiotic_Efflux"	"bcr_mfs"	"ARDB"	NA
"bcr_mfs"	"YP_001336263"	"MFS_Antibiotic_Efflux"	"bcr_mfs"	"ARDB"	NA
"BJP"	"BJP_1"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]"
"bla_a"	"AAW49734"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P28585"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"CAB61645"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P30898"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"Q59517"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAD43097"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P00808"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P14171"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"YP_245409"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"YP_245472"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"NP_052173"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAG13410"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P22390"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"Q06650"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAC98092"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P23954"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAA22905"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P30899"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P52682"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"NP_832233"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P30897"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P52664"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"YP_001715362"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"CAQ42480"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"CAQ42481"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P37321"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P22391"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"NP_833174"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"CAP12351"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAK63223"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"Q01166"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P14559"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"P52663"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAF27723"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"AAK08976"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"NP_878023"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_a"	"CAA63714"	"Class A Beta-Lactamase"	"bla_a"	"ARDB"	"Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"YP_561834"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAB75346"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"ABC88434"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAK59385"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"BAF47404"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"ACC95128"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAD61201"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"P52699"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAD12765"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAF05908"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAN84550"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"ABO47751"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAA71441"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"YP_002028533"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"YP_002791399"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAT90847"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"ABO60998"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAT90846"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"P52700"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"CAZ48647"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"BAF91108"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAX76774"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_b"	"AAP70377"	"Class B Beta-Lactamase"	"bla_b"	"ARDB"	"Class B beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_001346370"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"AAA83416"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_001101962"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"CAB76925"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_672241"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"AAM11666"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"AAM46773"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"ABQ42698"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"AAK15701"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"NP_252799"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"AAY90134"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_001478502"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_857635"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"BAA07922"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"CAC85157"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_001141049"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"BAA02563"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"CAC17625"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_261151"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_c"	"YP_001437965"	"Class C Beta-Lactamase"	"bla_c"	"ARDB"	"Class C beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"AAN41427"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"NP_511223"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"Q03680"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"ABB99435"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"Q00982"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"CAA37699"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"Q06778"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"Q00983"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"bla_d"	"YP_001928076"	"Class D Beta-Lactamase"	"bla_d"	"ARDB"	"Class D beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. "
"blaI"	"blaI_0"	"Class A Beta-Lactamase"	"Class A Beta-Lactamase"	"WUSTL"	"\"blaI: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ) [ARO:3000090]\""
"blaR1"	"blaR1_0"	"Class A Beta-Lactamase"	"Class A Beta-Lactamase"	"WUSTL"	"\"blaR1: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ) [ARO:3000217]\""
"ble"	"NP_370558"	"Glycopeptide_Resistance"	"ble"	"ARDB"	"\"Binding protein with a strong affinity to the bleomycin family of antibiotics, which confers resistance to these antibiotics by preventing the bleomycin-induced DNA breakage\""
"blt"	"NP_390536"	"MFS_Antibiotic_Efflux"	"blt"	"ARDB"	"Major facilitator superfamily transporter. Multidrug resistance efflux pump."
"bmr"	"NP_390281"	"MFS_Antibiotic_Efflux"	"bmr"	"ARDB"	"Major facilitator superfamily transporter. Multidrug resistance efflux pump."
"cata"	"NP_863168"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P49417"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P11504"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"Q02736"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"AAB53259"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
