"","HF Rep 1","TTA Rep 1","FO Rep 1","TTA+FO Rep 1","HF Rep 2","TTA Rep 2","FO Rep 2","TTA+FO Rep 2","HF Rep 3","TTA Rep 3","FO Rep 3","TTA+FO Rep 3"
"P11598",-0.0520286147464824,-0.136199411854677,-0.588462210075792,0.669238837191717,-0.139910087138454,0.0643025776927182,0.247382642238147,-0.101428988994302,0.251876548879261,-0.108093836011235,0.210214377197475,-0.315003595896521
"P11608",NA,NA,NA,NA,-0.76763172964651,-0.251277072305207,0.138605440918263,0.873504425726212,-0.237895629771035,0.706557587493974,-0.0404924818389132,-0.326845102132067
"P11661",-0.22286195919316,-0.209538975474284,-0.184633277179337,0.354428662730358,0.398489589598885,-0.110866056295803,-0.0221420731044386,-0.270431346016727,-0.0840265660473293,0.0106104152510049,-0.00485573158290506,-0.0596350485353931
"P11762",0.118316494879419,-0.112251902326448,0.317779294843106,-0.858432669736505,-0.00881571003223961,-0.179319999966546,0.193250147537314,0.0434739868510884,0.106315468084534,0.00837175395083887,0.0738015986161068,-0.154537245333355
"P11884",-0.432946380642248,0.029226136090032,0.0165086754448461,0.606875822669359,0.0648657870266938,0.131686814507797,-0.0978442124236863,-0.0641653525086024,0.114029985911217,-0.174741257084484,0.0516116855987765,-0.00788722843334345
"P11915",-0.728649626777493,0.107428492368669,0.211163072674913,0.570484187131454,-0.7086141651807,-0.300288978008841,0.242831485288003,0.732640438422778,-0.604895520283085,0.0461523391087806,-0.187560314854438,0.747781526565587
"P11951",-0.751377459216945,0.0431283615418305,0.10372464718572,-0.465172582919873,-0.0641721240323669,0.0862549999493045,-0.126625675449949,0.219748449945529,0.0411673146331459,0.214827890003704,-0.0161857963615348,0.0935050633478406
"P11960",0.00336315996851999,-0.0419816000752318,0.0165063220932902,0.208008270284667,0.256670920006215,-0.166943300162718,-0.00343324879079193,-0.117484153143727,-0.022921791854593,-0.13498830866151,-0.0143398118276682,0.132218371128144
"P11980",0.193664118074958,-0.109635089050277,-0.127781741338357,0.317413651116697,0.0732669143630925,0.0653751845016631,-0.118853208112975,-0.0171660305038741,-0.134430855608277,0.052299842603309,-0.101515673896558,0.0182979449810323
"P12001",-0.281819581824387,0.292590468243323,-0.0449591564424359,0.688644364196397,0.0513508320436927,-0.0246540623695346,-0.0145484812870587,-0.0360281086454918,0.189617880756597,0.111096690236597,-0.0310891469253812,0.0593960524548998
"P12007",0.200325858620345,-0.167137294333844,0.0764956425799451,-0.14374048884332,0.104425157992102,-0.123835139045001,-0.0971481939241469,0.0984212764276712,0.0650916504920852,-0.235433518685304,0.135736191012872,-0.100011368055932
"P12075",-0.155886725344011,0.197613430906724,0.185117654764485,-0.0201677078945376,-0.349175745397618,0.00237113806102204,0.0125049076738407,0.456713672317366,-0.241699220239756,0.0608674248731012,0.0194326423496184,0.652389954493614
"P12346",0.487379633238955,-0.333559735694308,0.330870006204681,-0.26678670278621,-0.585113424180523,-0.211794164169853,0.910881861852226,-0.126844650957173,0.837641073062229,-0.525912524660783,0.391750660761715,-0.544706578781083
"P12368",NA,NA,NA,NA,0.213092598531722,-0.0283116373171199,-0.0482087623623291,-0.12582157606197,0.448607861352132,0.0651593745900521,-0.24421178560707,-0.538524196414966
"P12749",0.289180355574401,0.442138805738701,-0.431089845116746,-0.38312373224533,0.258112125131478,-0.00794674898175796,-0.0952722720616679,-0.198510099794675,NA,NA,NA,NA
"P12847",-1.42903509882211,-0.362111563717121,-1.45428101754593,1.77348306042195,0.149681504746848,-0.0213102844720541,-0.0223796524158204,-0.0755638844282029,0.10168335952556,0.11145654787046,0.232919230469282,-0.148169925839876
"P13086",-0.435973497935357,-0.356686894367395,-0.471125777672169,0.76219292781957,0.10503099755583,0.0252716689881312,-0.131075521685684,0.064313535874982,-0.0796226377026685,0.0810562406392551,0.0311018797939675,0.153309688851178
"P13221",-0.421124061292656,0.0756261740612014,0.337924470634771,0.80024961706478,0.178220906905375,-0.107674258851,-0.0424918564250466,-0.0759406560338035,-0.143086156603064,0.0784162226462565,-0.0530219337354385,0.116663022032052
"P13437",-0.492956390430963,0.683473959537,-0.150877708036894,1.67748979130405,-0.337051050824742,0.329138236561217,-0.423280340521897,0.411959616215524,-0.626119889975961,0.652260322814668,-0.477994489332747,0.30137678164848
"P13635",-0.0154563728944558,-0.282406758683522,0.377735641024176,-0.270198754440174,-0.368030157459258,-0.558316664057088,0.742735952505404,0.218043622417278,0.745321206563985,-0.357021339239604,0.535068968429448,-0.788316230202215
"P13697",-0.42187847512329,0.235181719939126,-0.389039251236413,0.780122069638623,NA,NA,NA,NA,-0.420017244892386,0.421010701472356,-0.109991779393392,0.0118683321686353
"P13803",-0.250318210009388,-0.013995790585031,-0.158693596990386,0.481622178665578,-0.0595793782586301,0.13870255345651,-0.105064246270304,0.0824896891273708,-0.228003372826993,0.141033575120051,-0.0984987454526765,0.113949706254282
"P14046",0.374604133460304,-0.730627015119687,-0.00709824546365677,0.648923276956042,0.178382150179593,0.0034060543812973,1.06356015812479,-1.30755061289124,0.992212533335702,-0.972829356910534,0.745602512443481,-0.734874070820413
"P14408",-0.0324043902251982,0.179501799040703,0.22002820492804,0.472128803746854,0.066768701026523,0.0236645133788388,-0.0874520905459857,0.0377086356305505,-0.158014711311998,0.107433907209078,-0.0450591078315928,0.169768544358446
"P14480",0.0979001641190754,0.427299288449483,0.975966334451284,-0.301499574810358,-0.51051815112873,-0.501214326976919,1.02951210061803,0.31492845364787,0.625091295073457,-0.728187786529609,0.910907221251977,-0.849768587123595
"P14604",-0.481198660914805,0.110037994906459,0.201032882914153,0.22520004607048,0.014103146447211,0.0641347695938796,-0.211069737088066,0.11021488826715,-0.144892371401351,0.056899719869738,0.00854868963646597,0.173268841328706
"P14668",-0.112600805316164,0.376943445421567,-0.0238234578504612,0.152208362425978,-0.108004791529653,0.0943966411578152,-0.0651784357525076,0.184000868058297,0.23193215961721,-0.207012994057336,0.236299904043703,0.0505243536134553
"P14669",0.307631691973668,0.323170164527856,0.258558327451636,0.346029740917255,0.107784833117631,0.135194773617888,-0.139553070898278,-0.0833097241081342,0.0217352129258185,-0.00215945214871827,-0.0156919086671179,-0.239854385474736
"P14882",0.290890315670618,0.10936237961906,0.37704686112123,0.194618699252914,0.23632691945481,-0.00310794424765382,-0.127525987735271,-0.0192321482410429,-0.0658079804583854,-0.104425624321934,0.103222430973574,0.00769010861382678
"P14942",-0.0609165371768499,-0.227286723658727,0.21378309407882,0.234447829548369,0.0220625778620587,-0.0917348053752486,0.0308176750297757,0.0722403085733496,0.24471960317909,-0.350237421188693,0.191338692717238,-0.111046858085995
"P15429",0.51771301885099,-0.22177797915121,0.381600778500297,-0.460578040663645,0.114751018319994,-0.308451334789825,0.492107695848864,-0.390697158657786,0.199230681098035,-0.152884742315599,-0.0908761050681449,0.0286203386172329
"P15650",-0.114215032625516,0.343911365769825,-0.11016394150939,1.2611054685268,-0.0309233252556263,0.00542508165349087,-0.0723203579096401,0.0746871182798376,-0.243821654199025,0.199992382080386,-0.169683012916537,0.207292472836302
"P15651",-0.442743144536648,-0.0771089597880411,0.0568026553033117,0.249800861064764,0.193100502645815,-0.12994477875424,0.00214059995009024,-0.0491264989776396,-0.130813759452758,-0.06738866553728,-0.0235308706721055,0.291575424385577
"P15800",-0.469901917573511,0.153080709723313,-0.400991058419406,0.606380629488989,-0.178080146401481,0.150052655130378,-0.0735955852804519,0.0670255413331365,0.115298980394924,0.143082878285294,-0.155738940110116,-0.122135495336572
"P15865",0.118121988357634,-0.336115716072555,-0.442768473484287,0.200129236519718,-0.0218944074653644,-0.072284659162373,0.143475670406508,-0.0172190776957252,0.0791617405676908,-0.193158697446976,0.12078019436486,-0.0728503569319951
"P15999",-0.32563404100926,-0.0330277325530967,-0.299962474856724,1.14714106546912,-0.0652792384063382,0.0849529832934059,-0.177294677417774,0.168083060318771,-0.461115029816355,0.00506851952053588,-0.438850330733142,-0.021754609013747
"P16036",0.0927192885296729,0.346849804836293,-0.0615520673061186,0.40072265472756,0.372218432780278,0.115978452960516,-0.345429509614026,0.0286719700210771,-0.0447684947039014,0.30091335827136,-0.195853558748391,-0.00228188542212937
"P16086",0.3744099728236,0.338556784375437,0.0541874428637884,-0.121518667163443,-0.00851024772238077,0.100987537937308,-0.0697771314127386,-0.0348678527676561,-0.00382588891874399,0.0493118179118411,0.028683477669731,-0.036689438134618
"P16290",0.316677859918008,0.205776714830457,-0.119951045706872,0.652174810066765,0.31047441409776,0.0329887085494685,-0.114332627510465,-0.10215239979688,-0.287872000857579,-0.13259519742982,-0.44150796773042,0.32423081906734
"P16303",NA,NA,NA,NA,-0.0239723539858261,-0.329621086089125,0.698408162654413,-0.378525961838504,0.888235204711879,-0.244231972956835,0.077354090418126,-0.793939550424081
"P16409",0.200146939861026,0.0767026794439742,0.229799803199752,0.640183090673446,-0.176374146754848,-0.100854768021698,0.0707541902734312,0.239084938897452,-0.227224294372801,0.123764184698096,0.0128049340910221,0.156433496450785
"P16617",-0.029871355078595,-0.123545375610559,-0.172542109886754,0.141534307739689,0.227872007743246,0.00855015675428614,-0.0545892552160005,-0.0709975348099067,0.154121101603131,0.0559408860296602,0.011006290187843,-0.159370118054908
"P17074",-0.195774604610996,0.227558724030049,0.10106056138717,0.0938445127257956,-0.0110124806172034,0.148030502377884,0.0077555854262692,-0.143607914922259,0.0635872006961686,-0.0737075636857951,0.00108468758456981,-0.0904446999219464
"P17475",-0.227082203743348,-0.172273250456461,0.396487913880743,0.360716495373394,-0.43254946860758,-0.203805830391584,0.603408350858457,0.0755860843499036,0.563679321072866,-0.497513573053953,0.367477598252975,-0.513260406657245
"P17702",-0.116857382158006,-0.0539070539957525,-0.131584565047759,0.0709490644863018,-0.00849523899384389,0.0547362328408916,0.00481980554107982,-0.0557422687225989,0.00572164632193295,-0.0490227806666061,0.107550669488239,0.0239490649944465
"P17764",0.390994465325946,0.182522775363556,0.112315906668965,0.48732631430217,0.0415302065632433,0.123721722603465,-0.0274979803732706,-0.0897188747565877,-0.157553785373914,0.103767488608325,0.0119049557408545,-0.00088051449350716
"P18163",-0.509908179124269,0.292156294185151,-0.271216925470391,0.697225875037799,-0.127159685601137,0.165582354908262,-0.229087829012874,0.176143559998568,-0.308451906745344,0.395906768350682,-0.234268003508859,0.232654101998382
"P18266",-1.17485749876534,0.385176265154342,0.0683258220641747,0.656005392987929,NA,NA,NA,NA,-0.263753354816926,0.220968961097463,0.0988637910386365,-0.0499207350448718
"P18292",NA,NA,NA,NA,-0.412824455903198,0.128776814617053,0.173493247854648,-0.211965609034641,0.434400953099182,0.150584378740788,0.0278687840914605,-0.664288460178565
"P18418",0.0874180537090323,0.192372325926808,0.078302254120469,-0.21584644933872,-0.18100044581982,-0.0356426020319447,0.308394962464975,-0.078596776550663,0.321086097924008,-0.0535927729245177,0.0699409705850784,-0.212717399485442
"P18420",-0.143080645326545,0.0552582866667522,-0.0220469450095594,-0.0982635178751975,0.000896826146537633,0.0165568598066537,0.114266857299456,-0.0409742798410189,-0.0381013516341302,-0.115216881974546,-0.0407887094823856,-0.127671242784413
"P18421",NA,NA,NA,NA,-0.0620714809036098,0.0664766637829546,-0.00146937564386729,-0.0541663631043869,-0.0337056241555262,0.0570337757734882,0.0441407456819038,-0.145853562798332
"P18422",NA,NA,NA,NA,-0.0023508416634237,-0.0167821110126982,0.0681980049530391,-0.0422633914018316,0.0710982210615474,-0.0783821112343266,-0.0782932461145838,0.145930111457977
"P18886",-0.795438054359858,0.560720369154465,-0.417451972543289,0.564922750593125,-0.368279489262347,0.461373849765974,-0.336573327657862,0.362228132656002,-0.53262425916163,0.557694829153432,-0.332770575925705,0.363335413430497
"P19234",-0.313471204250683,0.212393955174675,0.265964173796309,-0.259618561642119,0.215004426787458,-0.0175601492223429,-0.00813589828428141,-0.093625964798857,0.0404411892073024,0.143423443718462,-0.00214263740127754,-0.0807255621018787
"P19511",-0.204459208283947,0.253694495917123,-0.0821647988720776,1.45656058602619,-0.135564810083551,-0.0390519791319403,-0.221919179068382,0.088067423172993,-0.303650958008742,0.129198155248518,-0.301644793165081,0.0999418494377253
"P19804",0.217729897917215,-0.0545577736673467,0.0708757108593304,-0.407613942209222,0.139745210492048,-0.033996911094979,-0.0245551496643219,-0.106461218001757,-0.0325621939840535,0.0930119901594641,0.0217889064602726,-0.039566307513567
"P19945",-0.519259498792127,-0.266178798131707,0.0947384977166907,0.497293067774155,-0.11969942945914,-0.112835887433473,-0.208854575107016,-0.333454567491708,0.246763932631888,-0.0205253653211755,-0.0675591023656408,-0.288665105307787
"P20059",0.0168099143070606,-0.116787072591001,0.407216086023594,-0.368764798900019,-0.635494352116227,-0.423384063198504,0.673225609137469,0.373348734381647,0.602129103426009,-0.355215078884363,0.50744127607197,-0.627680634903588
"P20070",NA,NA,NA,NA,-0.0748218811660918,-0.092877343486693,0.169834371509745,-0.0054465282876297,0.00309970516788693,-0.190416237084796,0.0192788587670933,0.0358029188053082
"P20280",NA,NA,NA,NA,0.0159590985809652,0.0779873855788891,-0.00572376194118718,-0.0818000183556959,0.173481341910346,-0.143782046506081,0.102316511625793,-0.0780369268335792
"P20759",3.023997962881e-05,-0.570666331810656,0.680883712999436,-0.203901667047401,0.202265046301887,-0.474652268928267,1.4591012540788,-1.34976053770904,NA,NA,NA,NA
"P20760",-1.16505420696513,0.380017579086988,0.436660542567251,-0.437697527952785,-0.0409310494927855,-0.111653115115487,0.694005822662515,-0.588600347598153,0.44782721044234,-0.24084144046368,0.292968299431228,-0.536538724332366
"P20761",NA,NA,NA,NA,-0.167628531007894,-0.121012271670236,0.310761509199641,0.148077948270719,0.86972675517163,-0.103367326035219,-0.131476288906944,-0.687844394016243
"P20767",NA,NA,NA,NA,-0.67605539359797,0.0487198629348642,1.00412645245105,-0.253557507517101,0.0707027368960076,-0.538172914326534,1.15781249063005,-0.860937071882434
"P20788",-0.304038786672137,-0.0171698589224719,-0.238654008710583,0.120525157990141,-0.0835971982096612,-0.0328994488503146,-0.0734231252537,0.148748010624249,-0.0441864339979759,0.0631933500507082,-0.092645020814827,-0.0130543573165892
"P21396",-0.988066908461103,0.739316375274947,-0.698633197176337,1.35227855392911,-0.149480204223899,0.312841279788697,-0.0231143013467049,-0.0779285541721799,-0.160576045222162,0.425315099676033,-0.837899658972627,0.507383898453683
"P21533",-0.443445405546499,0.0891413649509115,-0.0197705134997837,0.321592606406427,0.134887756044387,0.194488604213542,0.0210018741264628,-0.195066229477356,0.233210766578647,0.285625567531598,0.248043679892291,0.0594171826189167
"P21670",-0.280997121118538,-0.0651325921544927,0.0279429835259339,0.388157995771408,0.18101187728175,-0.0553822874960922,0.00331051662885221,-0.0664953678671987,0.238022375433398,0.023303812385602,-0.0512636890617058,-0.176633231831808
"P21807",NA,NA,NA,NA,-0.00168774379557135,-0.0067581808558117,0.0507773621514929,-0.0888627712848784,0.718643166587799,-1.10826226398344,0.164563915417277,0.0240947278431443
"P21913",0.120299104161933,0.0835421787492365,0.334667029566782,-0.155519607122514,0.181074584981794,-0.100515708930754,-0.0609628356904403,0.0138933530360044,0.0135460180664903,0.0187788353829915,-0.00084698040597232,-0.022401426394095
"P22062",0.320246731673,0.249101717834937,-0.111080964271667,0.476909477548634,0.344733752943519,-0.166089381584833,-0.0632715915724134,-0.0179398505825101,0.184817211932131,-0.0719763919196446,-0.0909740003034258,0.0537985959283856
"P23514",-0.477995579586858,-0.0936344065221206,-0.0550949749357006,0.626724961044676,NA,NA,NA,NA,0.320876818116278,0.0124366728824121,0.0732205208095804,-0.313275014377396
"P23562",0.137939914921259,-0.45165725379442,0.225305262424077,-0.0125609327585378,-0.48990450398375,-0.588667085136285,0.896379510841753,0.108262343987019,1.08849265250203,-0.846748343130379,0.308843908269653,-0.624601562835836
"P23693",0.112192820971913,0.202979189384606,0.0662939110292727,1.11281168239454,0.290782320349482,-0.0720402962624001,-0.192058577585921,-0.0789576275014854,-0.34741934916972,-0.195483194140393,-0.209937154841082,-0.0297539547274473
"P23764",0.858934591336114,-0.084415694208755,-0.347428850051833,0.271085680164384,-0.0409925394984105,-0.283567348145795,0.576270076147919,-0.366494440921112,1.1964934169807,-0.935673517936484,0.817892246245961,-0.691060739286361
"P23928",-1.075599483146,-0.514444048442194,-0.973347004744603,0.929378559017021,0.141872000374879,0.262171595894283,-0.264814177973437,-0.0160626575817363,-0.0920901855583637,0.102385087377084,0.0115182752567575,0.0468247084790501
"P23965",-0.450643617992033,-0.136921740093397,-0.454870150079792,0.189963589765514,-0.179956119892353,0.0221748524173689,-0.146835982346276,0.255472064357339,-0.484008215957939,0.265798797555933,-0.0501398730861525,0.292438692653823
"P24049",-0.568100438802449,0.195850784814307,-0.16097009211282,0.462774161915811,0.0624076603023849,0.0143691415544431,0.0684820530347186,-0.169789390629038,-0.0073324345861554,0.0170313758647982,0.122554030058046,-0.0737328878953005
"P24090",0.287093554376006,-0.335924564820054,0.0587462284156165,-0.352572822134685,-0.273258992486101,-0.0171269886005607,0.440013719672011,-0.200073357359448,0.940390104994977,-0.486601679008333,0.30355889574887,-0.722569722872894
"P24268",-0.496068671810074,-0.127285856849325,0.0977821136003683,0.299686436616535,0.050077327650337,-0.027602313471931,-0.0777761169640105,-0.0122780022379725,-0.116010900791872,0.34206900357449,-0.200994188174707,0.00101695638336263
"P24329",-0.0740223310877854,-0.131748111914572,-0.129721102558057,0.39473850516383,0.191523950886596,0.0562923941749842,0.00197660689721371,-0.266528894479635,0.100038287042783,0.113742774755392,0.0508864573363232,-0.157634782202467
"P24368",-0.207041046045297,0.0882333502826895,-0.345748341683738,0.278545688075173,-0.283597823504844,0.0149347611466689,0.267352573039968,-0.0102874389040988,0.0921357693054135,-0.0264882553619952,0.0444471784288458,-0.317932199084437
"P24473",0.141614589158721,-0.103298067983114,-0.306556588108737,0.174895872170809,0.0994990218555072,0.092943424791914,0.00206897289668248,0.134563095428688,-0.0906656645573674,0.238457374169556,-0.175988128713601,0.149037327228673
"P25113",0.26872410479403,-0.126090423752145,-0.673703070608656,0.526837681805947,-0.234296865113435,0.148668806094977,0.0303066826015934,0.220344891319862,-0.0887548071138579,0.162819794892669,0.045341766975883,-0.232466451507312
"P25886",0.142503231807971,0.146622216277527,-0.383784282565604,0.141607426821469,0.0270318497085908,0.0804448823964872,0.0154783850817928,-0.134192386232801,0.0403177561150256,-0.0507091911679156,0.0377551542646778,0.0361600924339518
"P26284",-0.066929684680766,0.321081796778663,0.0338727849844781,-0.0668127413543533,0.102441626035909,0.156306397003582,-0.210606331270955,-0.0251132625892133,-0.263523001828309,0.339499547379714,-0.143776212692638,0.0584632047390025
"P26453",-0.340279344895631,0.241859185520433,-0.199472303661726,-0.271362908492475,-0.0568566322581949,0.204686326255771,-0.132573080640769,0.0770788786455716,-0.29358359357031,0.254840346206291,-0.0459473961994913,0.0154172065744287
"P26644",NA,NA,NA,NA,-0.355434749179557,0.118799960449615,0.429109261614667,-0.0860071903230066,0.242228320154338,-0.158123138551801,0.280889698870675,-0.527990544501259
"P26772",-0.466256073531393,-0.172741994283917,-0.647031456296978,0.979876311229643,-0.0270524968420449,0.1299131642314,-0.142683231918198,0.0679762731352046,-0.188685030763992,0.157526603836952,-0.152934348435303,0.292723379674935
"P27139",-0.0242755360073527,-0.5544297065764,0.568359110114138,-0.0321627512456761,-0.299285778919893,-0.39212960232503,0.80283523352628,-0.00219078235834371,0.925526829927452,-0.618726479427712,0.330234504570095,-0.502020069305143
"P27321",NA,NA,NA,NA,-0.042353209720444,0.0770780572035443,0.162023402276299,-0.0342754882470739,0.168424769817812,-0.178393289006177,0.139522363224696,-0.264831840482833
"P27605",-0.447889540516536,0.208503162057072,-0.0571309833221932,0.267731421002242,0.0671862208953597,0.0894639060401882,-0.136613694621494,0.00738209231938214,0.15595666086301,0.18603272435314,0.120016631873196,-0.113485916772818
"P27791",0.822129372382775,-0.237982486221062,-0.307081551948186,-0.843407732390137,0.110637050227293,0.0277338043230526,0.0991468747378404,-0.185214079351463,0.248650940706441,0.0416333056792775,-0.0550550659862521,-0.201763113659374
"P27952",0.202542801850907,0.0293247371492769,-0.360170357845545,0.360584497718127,0.0788393461926393,0.166430247006303,-0.126353050759507,-0.151334242933529,0.17490441000558,0.0173921801244887,-0.00734022554905493,-0.112091478502908
"P28023",0.697465912332481,-0.559484299831401,-0.604127445144016,0.543305828493707,0.0933491774582267,-0.0869303549674285,-0.0305423729889718,-0.180346630133134,0.727657936635563,-0.791253105087495,0.20681852266529,-0.784069886731245
"P28042",NA,NA,NA,NA,0.226500237249199,0.0618468916564088,-0.248248765051273,-0.0316515223169058,-0.275554418716531,0.155682792064955,0.0457812394087368,0.118682183511846
"P29117",-0.188871826192906,-0.24852988831464,-0.218595278377322,0.321882444870663,0.128933539347083,0.143872033754897,-0.567089779670928,0.282885038646224,-0.207304892809708,0.220666999668231,-0.173023480531162,0.274742673364962
"P29147",NA,NA,NA,NA,0.0594056160163356,0.0734285304558293,-0.21141828271804,0.111894511047723,0.186909035632629,-0.436140370823107,0.0601320455679872,0.0544734617238787
"P29266",-0.117851666898449,-0.0540339819900323,-0.06178036563709,-0.62106843375829,0.0856467741134235,0.0249238121902055,-0.179958868289624,0.010478056449188,0.0052215266395831,0.0186966395950229,-0.0284189920883562,0.0960258441940467
"P29314",-0.968188172138753,0.0244378598119628,-0.0768244941599479,0.636437093379052,0.0610113406422075,0.11150019883319,0.0341342160313972,-0.00805536701499573,0.153766402775102,0.089664656977687,0.0999819271783772,-0.167381176963111
"P29410",0.270658881686285,-0.334581894686482,-0.187649103189842,0.565687586741909,0.1231091592161,-0.0691602967459073,-0.0336158788931555,-0.058234257742327,-0.155665223356494,-0.193575441469481,0.0597908235101041,0.291849987795254
"P29418",-0.183380285683562,-0.469232917354899,-0.539409644135642,0.684430356711554,0.0825641418151809,0.0369214102664349,-0.20044561059413,0.0918564445074589,-0.14697240868459,0.118666873963091,-0.423319414215149,0.698600143438333
"P29419",-0.345014895125699,-0.199031515328337,-0.726606806832381,0.380652665879349,0.0404228912215913,0.00569628411204207,-0.177857461936277,0.0628666615373949,-0.383843176214891,0.260688298364022,-0.0822228750949562,0.231269812940385
"P29457",NA,NA,NA,NA,-0.130639141494634,0.139450384160817,0.378556665633165,-0.341443033292476,0.356500438456686,-0.169456387404741,0.0569329290397409,-0.213827514420911
"P29975",NA,NA,NA,NA,0.270297830821211,0.0237158457704577,-0.00525157873109243,-0.278617338928272,0.182912773621642,0.091668495052496,-0.0285834522744175,-0.246411541645322
"P30009",1.06970338018822,-0.350101503227876,-0.0682054730452815,-0.504490241449084,NA,NA,NA,NA,0.412825114095119,-0.146702693090797,0.221145675751458,-0.752291259767509
"P30427",-0.0933204347007838,0.147737927369647,0.129860568819573,0.545962548608538,0.18335416071944,-0.0487467670348752,-0.024006307681658,-0.100253144800008,0.0799963181288617,-0.00840846188650094,0.0613176863755929,-0.161530493903874
"P31000",-0.306254898925725,-0.208623168952474,-0.383738787422319,0.13454058305558,-0.361732926434077,0.0960905657893363,0.67235376477662,-0.208625938296259,0.57699171146374,-0.379987158807728,0.170611637173218,-0.33452519528985
"P31044",0.295362010165102,-0.00531388026991797,-0.0656505757088264,0.65903954704232,0.143204213264855,-0.0353680089873041,-0.00579828432531535,-0.0803875222771548,-0.0375432415268973,-0.0131506436659077,0.0501695699775871,0.0281098024528293
"P31211",NA,NA,NA,NA,-0.735490195967335,0.181220226891928,0.148788292281761,0.269406558473857,0.448542674529009,-0.300886616320529,0.309301117721994,-0.38849127849316
"P31232",NA,NA,NA,NA,-1.14939220926478,-0.0464855093090124,1.37355772870516,-0.174589352766312,1.22900876654552,-0.315489425807184,-0.293708664459548,-0.573203189915728
"P31399",0.192937650874693,0.0223087045833839,-0.0811616734812927,0.988205584455643,-0.00978961343419391,0.0160451611418024,-0.144666740836145,0.206107568425794,-0.159302850646216,0.306386038489919,-0.0677800797753339,0.233017934699506
"P32551",-0.349669283109229,0.0984805876273464,-0.183369773524497,0.197286734775184,0.114698755671956,0.0165136477803444,-0.12746271925725,-0.00614413836982455,-0.112633298780245,0.0913506640838493,-0.0603220793323705,0.118282440554497
"P34058",-0.41911759299468,0.0417752375640548,-0.158559851763549,0.431048758191885,0.117156446754099,0.0722606253137575,-0.0822343226564253,-0.144959841401307,0.0732488596409096,0.0148295704448467,0.0267110587320209,-0.0456126564198638
"P34064",NA,NA,NA,NA,-0.166860984433518,-0.0491199442887318,0.176927979982302,0.0223357767149661,0.147822816989517,-0.0641516580056272,0.0975175754453503,-0.155925746933737
"P35171",-0.548495301744154,0.121559669580705,0.0622280077842738,0.0262138612659726,0.0247037526086089,-0.139191009141358,-0.120099607738332,0.0916706023783753,0.0427014352454345,0.0203769120991444,-0.0661497457423108,0.00917924521363123
"P35281",NA,NA,NA,NA,0.243808824738652,0.247260253594443,-0.273622728968418,-0.194539996810305,0.3408308844758,-0.101481731067982,0.0743062685666582,-0.311386696741144
"P35434",-1.11392905551662,-0.652114159766991,-0.534885527875066,0.598001517509255,-0.0870201152569698,0.0194636720932504,-0.183141305523337,0.191340173762797,-0.459118982467631,0.340870006132632,-0.179074157887516,0.311007525121343
"P35435",-0.260700917422869,0.139979874625289,0.0977381022504851,0.786934388055783,-0.0986418716868181,0.0187473313150278,-0.124302115738817,0.159321840831761,-0.242141160603629,0.254038000514848,-0.153966913016565,0.123604938913859
"P35565",-0.295422232237668,0.261463382988409,-0.094690081065359,1.0131291492366,-0.0581444927455562,0.307649290881963,-0.314027751435783,0.00573490382796985,0.00105805240183354,-0.0232144824853936,0.162560167266827,-0.105057801060534
"P35704",0.189259155848799,-0.36641466291232,0.195999809644256,0.0314146335068851,-0.195947973036156,-0.147719477689477,0.349193446179397,0.0798837702017649,0.466672424188841,-0.378237594501121,0.125423890073112,-0.209566153004806
"P35738",0.0757634402604275,-0.487023846114836,0.19521706599354,-0.902142617216215,0.356749136736932,-0.158246707772484,0.0427517362229262,-0.0954616064412517,0.237370937225298,-0.253986473420266,0.143566391561144,-0.166430298425244
"P35745",NA,NA,NA,NA,0.155885726219912,-0.0403955592758036,-0.213125717231369,0.0484319666377078,-0.0621905077333853,0.315368808174104,-0.281616173693777,0.114538586542653
"P36201",-0.420407543332537,-0.0831677833721752,-0.614223490032858,1.48740071920512,0.0314176263667261,0.0231593352932498,-0.113937903549534,-0.0565512814864781,-0.251072865446851,0.150763132595435,0.0252658870757039,0.14421349582475
"P36953",-0.649386385456982,0.123756209697302,0.391623427776594,0.160686404058341,-0.524306211170433,-0.044816028064429,0.566996046564918,0.090492183731058,0.207609004615808,-0.0823917444031664,0.197958425992503,-0.583493305996097
"P36970",NA,NA,NA,NA,-0.0406491252647179,0.0876627202439741,-0.114343887044587,0.0978263642122905,0.0628004623728584,0.00889112748095489,0.0217007557394213,-0.0806282242642524
"P36972",0.765447737946781,0.0718259273515223,-0.0921009203764058,-0.250083714290851,0.157601615076052,-0.0105779166125624,-0.0202289877587261,-0.208441093425082,0.0803454783502836,0.117632430295582,-0.0413067962833824,-0.179116109535861
"P38650",0.400373666885528,0.384019784310326,-0.429440739697731,0.901615611213539,0.146168105427299,0.044143895859366,-0.332253586796485,-0.143931473636579,0.121851331511444,0.0425782941177837,0.00237980928706734,-0.136599540158241
"P38652",-0.786141993786146,0.352162853787026,0.00640991100205381,0.0134625084768148,-0.00242276266282317,0.206071300109011,-0.137579935605514,0.0812279144858122,-0.189846495994908,0.224201261228029,-0.180402051536991,0.10547823436672
"P38718",-0.281378390435907,-0.0772278439731705,0.302314906309881,-0.924622904834897,0.015740343985579,-0.143704408907126,0.105224481709111,-0.0208200762489732,0.0835193498949447,-0.00117851039572714,0.0318759724404434,-0.322630272035435
